idZonGlac,SUM_Shape_,q1_SN,q1_Max,q1_Min,q2_SN,q2_Max,q2_Min,SN_1718q1,G_1718q1,P_1718q1,SC_1718q1,niev_17q1,niev_18q1,SN_1819q1,G_1819q1,P_1819q1,SC_1819q1,SN_1920q1,G_1920q1,P_1920q1,SC_1920q1,niev_19q1,SN_2021q1,G_2021q1,P_2021q1,SC_2021q1,niev_20q1,niev_21q1,SN_1718q2,G_1718q2,P_1718q2,SC_1718q2,niev_17q2,SN_1819q2,G_1819q2,P_1819q2,SC_1819q2,niev_18q2,SN_1920q2,G_1920q2,P_1920q2,SC_1920q2,niev_19q2,niev_20q2,Nombre_Gla,X,Y
3034,207.82,176.742,31.078,2.882,23.349,184.471,1.088,182.774,20.792,0.544,3.71,4.254,24.502,180.095,3.223,8.987,15.515,187.15,1.932,5.594,13.144,18.738,182.092,10.652,0.796,14.281,15.076,24.932,107.766,15.563,32.953,51.537,84.49,117.184,23.536,38.271,28.829,67.1,25.338,29.787,1.892,150.803,152.694,180.59,Complejo Glaciar COCHAMÓ || Rio Cochamo-/Rio de Los Morros,-72.02278716,-41.44869004
3036,227.625,162.274,65.351,6.009,28.429,199.196,1.624,176.752,25.936,9.988,14.949,24.937,40.885,172.229,14.511,15.631,25.254,183.565,4.296,19.805,19.959,39.765,179.611,23.76,4.499,19.756,24.255,43.516,128.145,14.592,33.309,51.579,84.889,137.718,23.735,31.823,34.348,66.171,34.819,47.162,1.153,144.491,145.644,191.653,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-7,-72.0812596,-41.44895917
3043,568.893,321.634,247.259,40.3,82.352,486.541,13.366,363.524,113.279,27.275,64.815,92.09,178.094,350.792,40.007,47.765,130.329,379.576,18.981,57.56,112.776,170.336,356.797,80.34,13.747,118.01,131.757,198.349,309.104,44.26,73.409,142.12,215.529,307.757,74.756,85.063,101.317,186.38,114.326,103.313,2.361,348.893,351.254,452.206,Complejo Glaciar COCHAMÓ || Rio Apretura/Rio Cochamo-8,-72.12647199,-41.45522484
3067,112.506,104.885,7.621,0.138,7.605,104.901,0.179,105.794,6.574,0,0.138,0.138,6.712,105.234,0.56,3.165,3.547,108.269,0.13,0.958,3.149,4.107,107.36,1.867,0.154,3.125,3.279,4.991,64.759,10.064,14.228,23.456,37.683,70.683,8.303,25.412,8.108,33.52,8.076,28.285,0.162,75.983,76.146,104.268,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Cochamo/Rio Blanco,-72.00009016,-41.36665252
3068,328.694,125.692,203.003,44.503,46.296,282.399,18.509,162.368,60.336,31.729,74.262,105.991,134.597,154.144,39.953,37.48,97.118,176.019,15.605,56.613,80.458,137.071,161.752,70.879,14.105,81.959,96.063,152.838,159.262,29.839,27.138,112.455,139.593,153.925,32.475,67.862,74.432,142.294,60.579,61.52,1.711,204.885,206.596,266.404,Complejo Glaciar COCHAMÓ || Rio Cochamo,-72.12555854,-41.37395444
3072,295.27,278.771,16.499,0.454,40.389,254.882,0.698,280.418,10.075,2.352,2.425,4.778,12.5,281.537,1.233,9.02,3.48,290.225,0.333,2.75,1.963,4.713,286.623,6.352,0.219,2.077,2.296,8.428,118.692,29.892,30.2,116.486,146.686,123.616,25.276,92.743,53.635,146.378,42.538,39.618,0.9,212.213,213.114,251.832,Complejo Glaciar COCHAMÓ-PUERTO VARAS || Rio Manso entre frontera y Rio de Los Morros/Rio Blanco,-71.89759248,-41.3705037
3074,1248.736,1074.223,174.513,5.191,95.355,1153.381,36.513,1105.075,137.683,0.081,5.896,5.977,143.58,1103.818,1.338,96.928,46.651,1154.436,46.311,3.99,43.999,47.99,1120.996,37.43,16.326,73.984,90.31,111.413,377.761,127.269,207.012,536.694,743.706,499.897,84.876,352.513,311.45,663.963,137.424,143.474,110.213,857.625,967.838,1001.099,Volcán Calbuco,-72.6047864,-41.32693837
3096,27.244,27.147,0.097,0,27.228,0.016,0,27.203,0.016,0.024,0,0.024,0.016,27.187,0.041,0,0.016,27.187,0,0.041,0.016,0.057,27.163,0.065,0.008,0.008,0.016,0.073,27.244,0,0,0,0,27.244,0,0,0,0,27.244,0,0,0,0,0,Monte Tronador 1,-71.95021459,-41.14258328
3098,1362.569,1245.167,117.402,0.86,130.272,1232.297,1.72,1267.652,91.963,1.022,1.931,2.954,93.894,1263.433,5.242,77.981,15.913,1335.442,5.972,10.314,10.841,21.155,1283.687,62.068,1.428,15.385,16.813,77.454,606.273,142.979,200.593,412.724,613.317,702.975,103.891,371.754,183.95,555.703,137.705,306.853,1.444,916.567,918.011,1223.42,Complejo Glaciar PUERTO VARAS || Lago Todos Los Santos-/Rio Blanco/Rio Cachimba,-72.17846487,-41.1728724
3104,2420.505,1771.991,648.514,140.483,289.167,2131.339,290.545,1840.696,436.252,0.998,142.56,143.557,578.812,1809.251,32.442,191.612,387.199,1942.354,58.51,52.557,367.085,419.641,1867.972,126.939,13.975,411.62,425.595,538.559,902.253,203.567,263.464,1051.22,1314.685,921.443,244.274,480.503,774.285,1254.788,337.562,388.935,31.42,1662.588,1694.008,2051.523,Volcán Osorno,-72.49820442,-41.09951819
3105,6858.711,3069.159,3789.552,2315.57,1097.752,5760.96,1826.05,3269.709,1129.26,70.297,2389.446,2459.743,3518.706,3171.767,168.238,362.619,3156.086,3382.455,151.932,184.349,3139.975,3324.325,3381.951,184.852,204.291,3087.616,3291.907,3272.468,2220.745,498.919,373.447,3765.6,4139.047,1907.263,686.929,1043.477,3221.043,4264.519,1219.628,289.636,96.464,5252.983,5349.447,5542.619,Monte Tronador 2,-71.90705892,-41.1510482
3109,168.87,107.608,61.262,1.691,17.459,151.411,0.626,113.908,51.419,0.74,2.804,3.544,54.223,112.363,2.284,26.319,27.904,135.65,3.032,9.908,20.28,30.188,122.312,23.246,1.179,22.133,23.311,45.379,78.437,13.737,23.864,52.833,76.697,86.589,15.712,38.072,28.497,66.569,19.825,18.435,5.446,125.165,130.611,143.6,Complejo Glaciar PUERTO VARAS || Lago Todos Los Santos-/Rio Negro,-72.0592585,-41.04124181
3111,17.26,13.812,3.449,0,0.771,16.49,0,14.347,2.913,0,0,0,2.913,14.347,0,2.913,0,17.26,0,0,0,0,15.362,1.899,0,0,0,1.899,13.836,0,3.425,0,3.425,16.189,1.071,0,0,0,0.779,10.217,0.097,6.167,6.265,16.384,Complejo Glaciar PUERTO VARAS || Lago Todos Los Santos-1,-72.27324243,-40.9894956
3113,2.169,1.363,0.806,0,1.114,1.056,0,1.596,0.574,0,0,0,0.574,1.596,0,0.574,0,2.136,0.033,0,0,0,1.571,0.565,0,0.033,0.033,0.598,2.169,0,0,0,0,1.912,0.258,0,0,0,1.222,0.582,0,0.366,0.366,0.948,Complejo Glaciar PUERTO VARAS || Lago Todos Los Santos-2,-72.27145964,-40.98294003
3119,1419.295,1380.702,38.593,0,208.501,1210.793,0,1386.713,32.581,0,0,0,32.581,1386.713,0,32.581,0,1416.869,2.426,0,0,0,1401.795,15.074,2.069,0.357,2.426,15.431,825.471,72.773,307.033,214.018,521.051,1001.286,131.218,226.52,60.271,286.791,213.54,450.152,4.259,751.344,755.603,1201.496,Volcán Puntiagudo - 1,-72.30594447,-40.98780124
3121,1176.846,1004.733,172.113,12.97,141.395,1035.451,9.993,1034.388,104.643,8.809,29.006,37.815,133.649,1027.429,15.768,85.841,47.808,1100.511,12.759,32.372,31.204,63.576,1051.519,81.364,5.816,38.147,43.963,119.511,613.414,78.817,167.011,317.604,484.615,671.588,108.837,231.211,165.21,396.422,144.462,296.304,1.671,734.41,736.08,1030.714,Complejo Glaciar PUERTO VARAS || Rio Negro-/Rio Peulla,-71.94821731,-40.96932662
3122,2851.327,2624.697,226.63,17.994,227.271,2624.056,51.808,2641.434,184.865,2.134,22.894,25.028,207.76,2641.442,2.126,164.243,43.517,2768.65,37.035,3.659,41.984,45.642,2711.625,60.683,11.747,67.271,79.018,127.954,990.179,278.925,571.641,1010.582,1582.224,1316.92,244.9,853.024,436.483,1289.507,257.767,558.02,12.672,2022.868,2035.54,2580.888,Volcán Puntiagudo - 2,-72.22975875,-40.95196104
3123,2127.275,2039.3,87.975,0.122,165.961,1961.314,0.422,2068.863,51.482,3.644,3.287,6.93,54.768,2061.226,11.28,48.065,6.703,2108.245,1.047,16.271,1.712,17.983,2075.476,49.039,1.631,1.128,2.759,50.167,790.51,60.246,655.021,621.498,1276.519,1020.912,424.619,305.133,376.611,681.744,169.969,495.812,3.27,1458.223,1461.493,1954.035,Complejo Glaciar PUYEHUE || Rio Negro-/Rio Pajarito,-71.96448223,-40.76662154
3124,7195.487,7026.671,168.816,1.874,668.991,6526.496,16.13,7051.864,139.298,0.381,3.943,4.325,143.241,7050.94,1.306,113.398,29.843,7154.082,10.256,14.686,16.463,31.149,7075.825,92.944,0.471,26.248,26.719,119.192,2711.193,231.527,2110.829,2141.937,4252.766,3511.49,1310.533,998.143,1375.321,2373.465,678.427,1755.696,2.491,4758.873,4761.364,6514.569,Complejo Glaciar PUERTO OCTAY-PUYEHUE || Lago Rupanco/Lago Puyehue,-72.12935803,-40.76692547
